#{"t_start": 1734358070.976824, "env_id": "RMSA_ENV-v0"}
r,l,t
100.0,100,186.697048
100.0,100,186.72986
100.0,100,186.762744
100.0,100,186.796492
98.0,100,186.830249
100.0,100,186.863724
100.0,100,186.897238
100.0,100,186.93052
100.0,100,186.964773
100.0,100,186.996768
100.0,100,187.029085
100.0,100,187.060794
100.0,100,187.091965
100.0,100,187.123492
100.0,100,187.155009
100.0,100,187.18862
100.0,100,187.221991
100.0,100,187.254273
100.0,100,187.286893
98.0,100,187.320001
100.0,100,187.352569
100.0,100,187.385427
100.0,100,187.417479
100.0,100,187.450168
100.0,100,187.483437
100.0,100,187.518428
100.0,100,187.551239
100.0,100,187.583675
100.0,100,187.615534
100.0,100,187.648566
100.0,100,187.681243
100.0,100,187.713291
100.0,100,187.745965
100.0,100,187.778292
100.0,100,187.811233
100.0,100,187.84372
98.0,100,187.875734
100.0,100,187.908722
100.0,100,187.942552
98.0,100,187.974635
100.0,100,188.006586
100.0,100,188.039736
98.0,100,188.073262
94.0,100,188.104654
96.0,100,188.137604
100.0,100,188.170533
100.0,100,188.2024
98.0,100,188.235227
100.0,100,188.267533
100.0,100,188.300817
98.0,100,188.334282
100.0,100,188.367676
100.0,100,188.400438
100.0,100,188.434626
100.0,100,188.467515
100.0,100,188.502077
94.0,100,188.53523
94.0,100,188.568076
100.0,100,188.600044
100.0,100,188.633197
100.0,100,188.666246
100.0,100,188.699549
100.0,100,188.73204
100.0,100,188.765401
100.0,100,188.798955
100.0,100,188.832555
100.0,100,188.86615
100.0,100,188.899079
100.0,100,188.933294
94.0,100,188.967483
100.0,100,189.00154
100.0,100,189.035413
100.0,100,189.068059
100.0,100,189.101311
100.0,100,189.134104
100.0,100,189.166957
100.0,100,189.200331
100.0,100,189.233541
100.0,100,189.266747
100.0,100,189.300252
100.0,100,189.333261
100.0,100,189.365371
98.0,100,189.399399
100.0,100,189.433004
100.0,100,189.465513
96.0,100,189.499276
98.0,100,189.532206
98.0,100,189.564623
96.0,100,189.597899
92.0,100,189.630905
98.0,100,189.6642
98.0,100,189.697011
100.0,100,189.730607
100.0,100,189.764285
100.0,100,189.798191
98.0,100,189.831803
98.0,100,189.867657
98.0,100,189.90139
98.0,100,189.934964
98.0,100,189.96819
100.0,100,189.999928
100.0,100,190.034403
100.0,100,190.067356
98.0,100,190.101745
100.0,100,190.134473
98.0,100,190.167563
100.0,100,190.200432
100.0,100,190.232796
100.0,100,190.266622
100.0,100,190.299624
100.0,100,190.333776
100.0,100,190.366117
100.0,100,190.400202
100.0,100,190.433003
100.0,100,190.465822
100.0,100,190.50095
100.0,100,190.536187
100.0,100,190.570702
98.0,100,190.603512
98.0,100,190.638022
100.0,100,190.670173
100.0,100,190.703076
100.0,100,190.736638
92.0,100,190.769624
96.0,100,190.803305
100.0,100,190.838117
98.0,100,190.871774
96.0,100,190.906106
98.0,100,190.941686
100.0,100,190.97499
98.0,100,191.009119
100.0,100,191.043282
100.0,100,191.077646
100.0,100,191.111061
100.0,100,191.146127
96.0,100,191.181272
100.0,100,191.215172
100.0,100,191.249112
100.0,100,191.283198
96.0,100,191.318527
100.0,100,191.352159
96.0,100,191.387194
94.0,100,191.420851
100.0,100,191.454251
100.0,100,191.488052
100.0,100,191.520903
100.0,100,191.555219
100.0,100,191.587679
100.0,100,191.622543
100.0,100,191.655829
100.0,100,191.690139
100.0,100,191.725809
100.0,100,191.757746
100.0,100,191.791861
100.0,100,191.824135
100.0,100,191.857548
100.0,100,191.891242
100.0,100,191.924643
100.0,100,191.958638
100.0,100,191.9917
100.0,100,192.024963
100.0,100,192.057999
100.0,100,192.092589
100.0,100,192.126781
100.0,100,192.159756
98.0,100,192.193675
100.0,100,192.226826
98.0,100,192.259221
100.0,100,192.291528
100.0,100,192.325145
98.0,100,192.358772
100.0,100,192.391769
100.0,100,192.428717
100.0,100,192.466996
100.0,100,192.506173
98.0,100,192.544547
100.0,100,192.578075
100.0,100,192.610373
100.0,100,192.644439
100.0,100,192.689885
100.0,100,192.725134
100.0,100,192.758205
100.0,100,192.791725
100.0,100,192.826039
100.0,100,192.858271
100.0,100,192.892525
100.0,100,192.924582
100.0,100,192.958297
100.0,100,192.99053
98.0,100,193.02389
100.0,100,193.057772
96.0,100,193.091881
100.0,100,193.125825
100.0,100,193.16036
100.0,100,193.192707
100.0,100,193.224641
100.0,100,193.259713
100.0,100,193.292583
100.0,100,193.325645
100.0,100,193.359163
100.0,100,193.39205
100.0,100,193.426076
100.0,100,193.458716
100.0,100,193.492861
100.0,100,193.525059
96.0,100,193.559248
100.0,100,193.59228
100.0,100,193.624697
100.0,100,193.656982
100.0,100,193.690897
100.0,100,193.723406
98.0,100,193.755808
98.0,100,193.788197
98.0,100,193.821906
100.0,100,193.855538
100.0,100,193.888282
100.0,100,193.921759
100.0,100,193.954482
92.0,100,193.98828
96.0,100,194.019228
100.0,100,194.052784
100.0,100,194.08531
100.0,100,194.117654
100.0,100,194.152599
100.0,100,194.186346
100.0,100,194.219191
100.0,100,194.252355
98.0,100,194.28436
100.0,100,194.317005
100.0,100,194.351178
100.0,100,194.383825
100.0,100,194.417117
100.0,100,194.450818
100.0,100,194.483708
100.0,100,194.519046
100.0,100,194.551512
100.0,100,194.583845
100.0,100,194.61724
100.0,100,194.650287
100.0,100,194.681965
100.0,100,194.716053
100.0,100,194.750172
98.0,100,194.78427
100.0,100,194.817884
96.0,100,194.851207
100.0,100,194.886428
100.0,100,194.920702
100.0,100,194.954614
100.0,100,194.987893
100.0,100,195.022036
100.0,100,195.05656
100.0,100,195.088779
100.0,100,195.124127
100.0,100,195.157847
98.0,100,195.192625
96.0,100,195.225563
96.0,100,195.259462
100.0,100,195.291912
98.0,100,195.326546
100.0,100,195.36081
98.0,100,195.394647
100.0,100,195.436707
100.0,100,195.501834
100.0,100,195.536941
100.0,100,195.571097
100.0,100,195.604929
100.0,100,195.640157
100.0,100,195.674634
100.0,100,195.708572
100.0,100,195.742372
94.0,100,195.775512
100.0,100,195.809303
98.0,100,195.843587
100.0,100,195.877661
100.0,100,195.911647
100.0,100,195.946196
98.0,100,195.980268
96.0,100,196.014046
100.0,100,196.047688
100.0,100,196.082977
100.0,100,196.115034
100.0,100,196.147829
98.0,100,196.181034
98.0,100,196.213905
100.0,100,196.247647
94.0,100,196.28301
100.0,100,196.318616
100.0,100,196.352259
100.0,100,196.387245
100.0,100,196.421114
100.0,100,196.455273
100.0,100,196.489104
100.0,100,196.522413
98.0,100,196.55718
100.0,100,196.592431
92.0,100,196.626068
98.0,100,196.660798
100.0,100,196.694483
100.0,100,196.729383
100.0,100,196.762356
94.0,100,196.795955
100.0,100,196.829059
100.0,100,196.862792
100.0,100,196.896602
98.0,100,196.931354
94.0,100,196.965764
100.0,100,197.001183
100.0,100,197.035304
100.0,100,197.068542
100.0,100,197.103199
98.0,100,197.136766
100.0,100,197.169427
100.0,100,197.204267
100.0,100,197.238452
98.0,100,197.276096
98.0,100,197.311341
100.0,100,197.344841
100.0,100,197.379065
98.0,100,197.412238
100.0,100,197.447287
98.0,100,197.481462
100.0,100,197.514914
100.0,100,197.549636
100.0,100,197.583873
100.0,100,197.618656
100.0,100,197.652744
98.0,100,197.685666
98.0,100,197.71923
100.0,100,197.752901
100.0,100,197.785626
100.0,100,197.819405
100.0,100,197.869791
98.0,100,197.923283
98.0,100,197.958526
98.0,100,197.993149
98.0,100,198.028682
100.0,100,198.062951
98.0,100,198.096521
100.0,100,198.130255
100.0,100,198.163223
100.0,100,198.195684
100.0,100,198.231382
98.0,100,198.264669
100.0,100,198.29918
100.0,100,198.332023
100.0,100,198.366219
100.0,100,198.398929
100.0,100,198.431333
98.0,100,198.466119
98.0,100,198.499528
100.0,100,198.533838
98.0,100,198.567909
96.0,100,198.598952
100.0,100,198.632418
100.0,100,198.665184
100.0,100,198.698615
96.0,100,198.730583
98.0,100,198.764579
96.0,100,198.798103
98.0,100,198.833588
96.0,100,198.867738
98.0,100,198.900477
98.0,100,198.933731
100.0,100,198.967539
98.0,100,198.999924
100.0,100,199.034643
100.0,100,199.069328
100.0,100,199.101429
100.0,100,199.134897
100.0,100,199.167095
98.0,100,199.200262
100.0,100,199.234493
100.0,100,199.26774
100.0,100,199.300232
98.0,100,199.333747
100.0,100,199.36597
100.0,100,199.399427
98.0,100,199.432464
100.0,100,199.467354
100.0,100,199.500778
100.0,100,199.533332
100.0,100,199.568738
100.0,100,199.602037
98.0,100,199.636358
98.0,100,199.670178
100.0,100,199.704465
100.0,100,199.737404
100.0,100,199.772478
100.0,100,199.805717
100.0,100,199.8389
96.0,100,199.871898
92.0,100,199.905226
100.0,100,199.937738
100.0,100,199.971252
100.0,100,200.003653
98.0,100,200.037677
100.0,100,200.071998
98.0,100,200.10409
100.0,100,200.137907
100.0,100,200.171549
100.0,100,200.205592
100.0,100,200.240196
98.0,100,200.275004
96.0,100,200.309036
100.0,100,200.342045
100.0,100,200.37577
100.0,100,200.410727
98.0,100,200.443795
100.0,100,200.478776
100.0,100,200.511165
100.0,100,200.544008
96.0,100,200.576216
100.0,100,200.609547
100.0,100,200.643601
98.0,100,200.677719
100.0,100,200.709546
100.0,100,200.743288
100.0,100,200.776147
100.0,100,200.808924
100.0,100,200.843132
100.0,100,200.875769
100.0,100,200.908663
98.0,100,200.941705
100.0,100,200.974191
100.0,100,201.007822
100.0,100,201.040395
100.0,100,201.075643
100.0,100,201.108897
100.0,100,201.142464
100.0,100,201.176481
100.0,100,201.210307
100.0,100,201.244688
100.0,100,201.278602
100.0,100,201.311945
100.0,100,201.345848
100.0,100,201.37974
100.0,100,201.413369
100.0,100,201.447891
100.0,100,201.480602
100.0,100,201.514319
100.0,100,201.547173
100.0,100,201.580208
100.0,100,201.612861
100.0,100,201.645865
96.0,100,201.678202
100.0,100,201.711646
98.0,100,201.744564
100.0,100,201.778769
98.0,100,201.813918
100.0,100,201.847608
100.0,100,201.88016
100.0,100,201.915299
100.0,100,201.948273
98.0,100,201.980877
100.0,100,202.014588
100.0,100,202.049355
100.0,100,202.083117
100.0,100,202.117947
100.0,100,202.151746
96.0,100,202.184682
100.0,100,202.218061
100.0,100,202.2511
100.0,100,202.283838
98.0,100,202.31588
100.0,100,202.350082
100.0,100,202.384635
100.0,100,202.418522
100.0,100,202.453425
96.0,100,202.486146
98.0,100,202.520252
100.0,100,202.554599
100.0,100,202.588743
98.0,100,202.622508
100.0,100,202.65749
100.0,100,202.689926
100.0,100,202.724119
98.0,100,202.757916
100.0,100,202.79082
100.0,100,202.824203
100.0,100,202.858024
98.0,100,202.892841
100.0,100,202.926468
100.0,100,202.959221
100.0,100,202.992794
100.0,100,203.024994
100.0,100,203.05795
100.0,100,203.090413
100.0,100,203.12253
98.0,100,203.156602
100.0,100,203.190711
100.0,100,203.224581
100.0,100,203.257184
100.0,100,203.291802
100.0,100,203.324625
100.0,100,203.358482
100.0,100,203.392151
100.0,100,203.4265
100.0,100,203.459688
96.0,100,203.493072
96.0,100,203.525375
100.0,100,203.558223
100.0,100,203.591163
98.0,100,203.624312
96.0,100,203.657242
98.0,100,203.690749
98.0,100,203.725011
100.0,100,203.75917
100.0,100,203.792117
100.0,100,203.825279
100.0,100,203.860105
100.0,100,203.893548
100.0,100,203.926569
100.0,100,203.959542
100.0,100,203.993379
100.0,100,204.026488
100.0,100,204.061288
100.0,100,204.09572
100.0,100,204.129065
100.0,100,204.161854
100.0,100,204.195589
100.0,100,204.228053
98.0,100,204.261478
98.0,100,204.29632
98.0,100,204.328882
100.0,100,204.36147
98.0,100,204.39512
98.0,100,204.429445
100.0,100,204.462863
100.0,100,204.496278
100.0,100,204.530461
98.0,100,204.563563
100.0,100,204.597815
100.0,100,204.630486
100.0,100,204.663719
100.0,100,204.726247
100.0,100,204.759754
100.0,100,204.794585
100.0,100,204.827901
100.0,100,204.861636
100.0,100,204.89495
98.0,100,204.929376
100.0,100,204.961794
100.0,100,204.994134
100.0,100,205.028226
100.0,100,205.062083
100.0,100,205.094593
100.0,100,205.129043
100.0,100,205.162214
100.0,100,205.195946
98.0,100,205.227804
100.0,100,205.262962
98.0,100,205.296133
100.0,100,205.329518
100.0,100,205.3627
100.0,100,205.397011
100.0,100,205.430052
100.0,100,205.465379
100.0,100,205.49816
100.0,100,205.532256
100.0,100,205.566532
100.0,100,205.599938
100.0,100,205.632227
100.0,100,205.666284
100.0,100,205.700109
100.0,100,205.73405
100.0,100,205.767353
100.0,100,205.79958
98.0,100,205.833538
100.0,100,205.866788
100.0,100,205.900438
100.0,100,205.935476
98.0,100,205.968341
98.0,100,206.002745
100.0,100,206.036434
98.0,100,206.068932
98.0,100,206.103315
100.0,100,206.136556
100.0,100,206.170177
100.0,100,206.203278
100.0,100,206.236402
100.0,100,206.270056
98.0,100,206.303746
100.0,100,206.339655
100.0,100,206.372902
100.0,100,206.405235
100.0,100,206.438828
98.0,100,206.472647
100.0,100,206.506148
100.0,100,206.538116
100.0,100,206.571199
100.0,100,206.606383
100.0,100,206.638898
100.0,100,206.672445
100.0,100,206.70676
100.0,100,206.738564
100.0,100,206.772972
98.0,100,206.808348
100.0,100,206.842585
98.0,100,206.876512
100.0,100,206.909266
100.0,100,206.942283
100.0,100,206.97509
100.0,100,207.009365
100.0,100,207.043137
100.0,100,207.078227
100.0,100,207.111221
98.0,100,207.143969
100.0,100,207.177909
98.0,100,207.209362
100.0,100,207.243485
100.0,100,207.276467
100.0,100,207.309502
100.0,100,207.3431
100.0,100,207.376957
100.0,100,207.40903
96.0,100,207.443258
96.0,100,207.477001
96.0,100,207.510287
100.0,100,207.542493
100.0,100,207.575643
98.0,100,207.608989
96.0,100,207.642656
100.0,100,207.676962
100.0,100,207.710672
100.0,100,207.744156
100.0,100,207.777724
100.0,100,207.8103
100.0,100,207.844233
100.0,100,207.877314
98.0,100,207.911879
98.0,100,207.945013
100.0,100,207.977634
98.0,100,208.010302
100.0,100,208.04477
96.0,100,208.078522
96.0,100,208.110691
98.0,100,208.144075
100.0,100,208.178132
100.0,100,208.211781
100.0,100,208.246631
100.0,100,208.280557
100.0,100,208.314865
100.0,100,208.347896
98.0,100,208.381338
100.0,100,208.413909
98.0,100,208.447211
100.0,100,208.481734
100.0,100,208.513672
98.0,100,208.547597
100.0,100,208.580876
100.0,100,208.613566
100.0,100,208.647035
100.0,100,208.681395
100.0,100,208.714411
100.0,100,208.747056
100.0,100,208.780249
96.0,100,208.813904
100.0,100,208.846881
100.0,100,208.881654
100.0,100,208.914886
98.0,100,208.948034
100.0,100,208.980568
98.0,100,209.012849
100.0,100,209.045952
100.0,100,209.079763
100.0,100,209.112204
96.0,100,209.145109
98.0,100,209.179083
100.0,100,209.21245
100.0,100,209.245675
98.0,100,209.278149
100.0,100,209.309835
100.0,100,209.342963
100.0,100,209.37517
100.0,100,209.407813
100.0,100,209.441065
100.0,100,209.47345
98.0,100,209.507316
100.0,100,209.539939
100.0,100,209.572754
98.0,100,209.605472
100.0,100,209.638779
100.0,100,209.67123
100.0,100,209.70344
100.0,100,209.738346
100.0,100,209.771704
98.0,100,209.804369
100.0,100,209.837049
98.0,100,209.869684
100.0,100,209.903693
100.0,100,209.93731
100.0,100,209.972851
100.0,100,210.006372
100.0,100,210.040736
98.0,100,210.07514
98.0,100,210.107661
100.0,100,210.139685
100.0,100,210.171935
98.0,100,210.204278
100.0,100,210.238336
100.0,100,210.272514
100.0,100,210.305564
100.0,100,210.337845
100.0,100,210.371204
98.0,100,210.404597
100.0,100,210.437292
100.0,100,210.471613
98.0,100,210.504707
100.0,100,210.540149
100.0,100,210.604235
100.0,100,210.637312
100.0,100,210.670398
100.0,100,210.703203
100.0,100,210.73733
100.0,100,210.77095
98.0,100,210.805005
100.0,100,210.839327
100.0,100,210.872542
100.0,100,210.908048
100.0,100,210.941993
100.0,100,210.976017
100.0,100,211.011203
100.0,100,211.043461
100.0,100,211.078149
100.0,100,211.112593
98.0,100,211.145982
98.0,100,211.182444
100.0,100,211.217814
100.0,100,211.25215
100.0,100,211.286332
100.0,100,211.320224
100.0,100,211.352717
100.0,100,211.385652
100.0,100,211.418631
100.0,100,211.451088
100.0,100,211.48406
98.0,100,211.517877
100.0,100,211.5522
100.0,100,211.585219
100.0,100,211.616965
98.0,100,211.652243
100.0,100,211.684512
100.0,100,211.718528
100.0,100,211.752247
98.0,100,211.78559
100.0,100,211.818677
100.0,100,211.852771
100.0,100,211.886669
100.0,100,211.920957
100.0,100,211.955663
98.0,100,211.98931
100.0,100,212.023288
100.0,100,212.057568
100.0,100,212.090296
98.0,100,212.12339
100.0,100,212.156708
100.0,100,212.191057
98.0,100,212.224742
100.0,100,212.25801
100.0,100,212.292571
100.0,100,212.327158
100.0,100,212.360786
100.0,100,212.394667
90.0,100,212.42847
98.0,100,212.460914
100.0,100,212.493738
100.0,100,212.529766
100.0,100,212.563569
100.0,100,212.597673
100.0,100,212.63249
100.0,100,212.666283
100.0,100,212.701501
100.0,100,212.735441
100.0,100,212.769499
100.0,100,212.804581
100.0,100,212.838879
100.0,100,212.872302
100.0,100,212.906225
100.0,100,212.939942
100.0,100,212.973474
100.0,100,213.007334
98.0,100,213.040487
98.0,100,213.072908
100.0,100,213.106437
98.0,100,213.140647
100.0,100,213.173643
100.0,100,213.206791
100.0,100,213.239557
100.0,100,213.274263
100.0,100,213.307664
100.0,100,213.341591
100.0,100,213.374717
100.0,100,213.409527
96.0,100,213.44522
100.0,100,213.485841
100.0,100,213.520065
100.0,100,213.555647
100.0,100,213.590039
100.0,100,213.62467
100.0,100,213.658797
98.0,100,213.693805
100.0,100,213.730521
100.0,100,213.764058
100.0,100,213.797647
100.0,100,213.830392
100.0,100,213.865229
100.0,100,213.899233
100.0,100,213.934429
100.0,100,213.967989
100.0,100,214.001519
94.0,100,214.036045
100.0,100,214.06925
100.0,100,214.104274
100.0,100,214.137846
100.0,100,214.172947
100.0,100,214.20718
100.0,100,214.241002
100.0,100,214.274461
100.0,100,214.307759
100.0,100,214.342205
98.0,100,214.376477
100.0,100,214.410866
98.0,100,214.445575
100.0,100,214.479076
100.0,100,214.511052
100.0,100,214.542688
100.0,100,214.575939
100.0,100,214.609128
100.0,100,214.642318
100.0,100,214.676316
100.0,100,214.710973
100.0,100,214.745049
96.0,100,214.778221
100.0,100,214.811237
100.0,100,214.845646
94.0,100,214.879514
100.0,100,214.911848
100.0,100,214.945619
100.0,100,214.980929
100.0,100,215.015138
100.0,100,215.049962
98.0,100,215.08387
100.0,100,215.11683
100.0,100,215.150496
100.0,100,215.185049
100.0,100,215.220548
100.0,100,215.256688
98.0,100,215.343228
98.0,100,215.37767
100.0,100,215.410952
100.0,100,215.443763
98.0,100,215.495475
100.0,100,215.531176
100.0,100,215.565185
98.0,100,215.599218
96.0,100,215.631474
100.0,100,215.665478
100.0,100,215.700588
100.0,100,215.735344
100.0,100,215.770189
100.0,100,215.802827
100.0,100,215.836225
100.0,100,215.870535
100.0,100,215.903682
100.0,100,215.93713
100.0,100,215.971539
100.0,100,216.004244
100.0,100,216.038122
100.0,100,216.073219
100.0,100,216.106521
100.0,100,216.264101
100.0,100,216.296578
100.0,100,216.327889
100.0,100,216.361157
100.0,100,216.39441
98.0,100,216.426198
100.0,100,216.459666
100.0,100,216.494072
100.0,100,216.528086
100.0,100,216.562089
100.0,100,216.595097
98.0,100,216.628351
100.0,100,216.662643
100.0,100,216.696731
100.0,100,216.731448
100.0,100,216.76415
100.0,100,216.796899
98.0,100,216.83249
100.0,100,216.866889
100.0,100,216.900091
100.0,100,216.934472
100.0,100,216.967414
100.0,100,216.999684
98.0,100,217.03427
100.0,100,217.069369
100.0,100,217.102585
100.0,100,217.13726
100.0,100,217.17089
96.0,100,217.204485
100.0,100,217.238102
98.0,100,217.271892
100.0,100,217.305034
98.0,100,217.337504
100.0,100,217.371728
100.0,100,217.406409
100.0,100,217.439469
100.0,100,217.472565
98.0,100,217.505996
100.0,100,217.539497
100.0,100,217.574259
100.0,100,217.608319
100.0,100,217.651748
100.0,100,217.684794
100.0,100,217.720269
100.0,100,217.754697
100.0,100,217.787518
98.0,100,217.821179
100.0,100,217.855557
100.0,100,217.889902
98.0,100,217.923251
100.0,100,217.955627
100.0,100,217.988833
100.0,100,218.022498
100.0,100,218.053948
96.0,100,218.087286
100.0,100,218.120673
100.0,100,218.153106
100.0,100,218.18826
100.0,100,218.221925
100.0,100,218.255366
98.0,100,218.290297
100.0,100,218.325793
100.0,100,218.365717
100.0,100,218.400089
100.0,100,218.435319
96.0,100,218.46968
100.0,100,218.504934
96.0,100,218.538686
98.0,100,218.571984
100.0,100,218.606612
98.0,100,218.641397
100.0,100,218.673202
100.0,100,218.708409
98.0,100,218.742126
100.0,100,218.774157
100.0,100,218.807542
100.0,100,218.841021
98.0,100,218.87553
100.0,100,218.908976
100.0,100,218.943579
100.0,100,218.977265
100.0,100,219.012149
100.0,100,219.045223
100.0,100,219.078893
100.0,100,219.112245
100.0,100,219.146197
100.0,100,219.179535
100.0,100,219.213747
98.0,100,219.247025
100.0,100,219.280177
94.0,100,219.312138
100.0,100,219.345412
98.0,100,219.379397
100.0,100,219.412502
100.0,100,219.445018
98.0,100,219.479537
100.0,100,219.513374
100.0,100,219.547109
100.0,100,219.581492
100.0,100,219.615115
100.0,100,219.648191
98.0,100,219.682568
100.0,100,219.716593
100.0,100,219.749726
100.0,100,219.781784
98.0,100,219.816517
100.0,100,219.848463
98.0,100,219.882176
100.0,100,219.916859
100.0,100,219.950903
98.0,100,219.98444
100.0,100,220.015032
98.0,100,220.049923
100.0,100,220.08246
100.0,100,220.115799
98.0,100,220.148488
96.0,100,220.182023
100.0,100,220.213891
100.0,100,220.245462
100.0,100,220.280748
100.0,100,220.314835
100.0,100,220.348775
100.0,100,220.382809
96.0,100,220.416094
98.0,100,220.448352
98.0,100,220.482346
100.0,100,220.516345
100.0,100,220.549327
98.0,100,220.583051
98.0,100,220.615947
100.0,100,220.649379
98.0,100,220.682535
100.0,100,220.715728
100.0,100,220.749
100.0,100,220.781736
100.0,100,220.813885
100.0,100,220.848961
96.0,100,220.882169
100.0,100,220.916294
100.0,100,220.949439
100.0,100,220.982709
100.0,100,221.015195
100.0,100,221.047228
98.0,100,221.081745
96.0,100,221.115566
100.0,100,221.148167
100.0,100,221.182035
100.0,100,221.216144
100.0,100,221.249424
100.0,100,221.28103
100.0,100,221.314805
100.0,100,221.349182
100.0,100,221.380883
100.0,100,221.413453
98.0,100,221.445066
98.0,100,221.478758
100.0,100,221.511984
100.0,100,221.543826
100.0,100,221.578867
100.0,100,221.611994
100.0,100,221.643853
100.0,100,221.67771
100.0,100,221.713302
100.0,100,221.746468
100.0,100,221.779566
100.0,100,221.812872
100.0,100,221.847301
100.0,100,221.880674
98.0,100,221.914529
100.0,100,221.949671
100.0,100,221.982694
100.0,100,222.016418
100.0,100,222.04852
100.0,100,222.082298
94.0,100,222.115938
100.0,100,222.147991
98.0,100,222.181642
100.0,100,222.214398
100.0,100,222.248045
100.0,100,222.281636
98.0,100,222.318166
100.0,100,222.354667
98.0,100,222.387574
98.0,100,222.42055
100.0,100,222.454066
100.0,100,222.490018
100.0,100,222.524627
100.0,100,222.566608
98.0,100,222.60415
100.0,100,222.638427
100.0,100,222.673193
100.0,100,222.706296
98.0,100,222.740673
100.0,100,222.772988
98.0,100,222.807456
100.0,100,222.840474
100.0,100,222.873798
100.0,100,222.908091
100.0,100,222.94192
100.0,100,222.974856
98.0,100,223.008711
100.0,100,223.0421
100.0,100,223.073984
100.0,100,223.107529
94.0,100,223.143243
98.0,100,223.177919
100.0,100,223.213256
100.0,100,223.24747
100.0,100,223.28044
98.0,100,223.31337
98.0,100,223.346056
100.0,100,223.379726
100.0,100,223.413652
98.0,100,223.480979
100.0,100,223.519574
100.0,100,223.551784
100.0,100,223.58427
100.0,100,223.619001
100.0,100,223.652605
100.0,100,223.685715
100.0,100,223.718605
100.0,100,223.752784
98.0,100,223.786589
100.0,100,223.820139
100.0,100,223.854889
100.0,100,223.887831
100.0,100,223.920572
96.0,100,223.953359
100.0,100,223.986555
100.0,100,224.018765
100.0,100,224.052865
100.0,100,224.086681
100.0,100,224.119327
100.0,100,224.153283
100.0,100,224.187324
100.0,100,224.220464
100.0,100,224.254537
100.0,100,224.286819
100.0,100,224.320349
100.0,100,224.355236
100.0,100,224.388598
100.0,100,224.421718
100.0,100,224.455653
100.0,100,224.488556
100.0,100,224.521612
100.0,100,224.555449
96.0,100,224.588076
98.0,100,224.621113
100.0,100,224.653927
100.0,100,224.686633
100.0,100,224.71874
100.0,100,224.75144
98.0,100,224.785099
100.0,100,224.818124
100.0,100,224.851861
100.0,100,224.88495
98.0,100,224.917092
100.0,100,224.949851
100.0,100,224.983009
100.0,100,225.013701
100.0,100,225.04777
98.0,100,225.081925
100.0,100,225.115749
100.0,100,225.149715
100.0,100,225.183083
100.0,100,225.215476
100.0,100,225.25029
98.0,100,225.28385
100.0,100,225.315921
98.0,100,225.348843
100.0,100,225.38254
98.0,100,225.415119
98.0,100,225.448787
100.0,100,225.482567
100.0,100,225.516085
100.0,100,225.549134
100.0,100,225.581814
100.0,100,225.614675
100.0,100,225.647857
100.0,100,225.681818
100.0,100,225.716025
100.0,100,225.74919
100.0,100,225.783051
100.0,100,225.818262
98.0,100,225.852528
98.0,100,225.88491
100.0,100,225.916469
98.0,100,225.951041
98.0,100,225.984651
100.0,100,226.018046
98.0,100,226.051241
100.0,100,226.083259
100.0,100,226.116609
96.0,100,226.149975
100.0,100,226.18446
100.0,100,226.218655
98.0,100,226.250333
100.0,100,226.283956
100.0,100,226.317317
100.0,100,226.350551
96.0,100,226.384652
100.0,100,226.418818
100.0,100,226.451191
100.0,100,226.485592
100.0,100,226.518011
100.0,100,226.551614
100.0,100,226.61465
94.0,100,226.648789
100.0,100,226.681858
100.0,100,226.71482
98.0,100,226.749158
100.0,100,226.783768
100.0,100,226.81753
100.0,100,226.851527
96.0,100,226.883615
100.0,100,226.916583
100.0,100,226.949116
100.0,100,226.983078
100.0,100,227.01632
100.0,100,227.049133
100.0,100,227.083026
100.0,100,227.116711
100.0,100,227.148606
100.0,100,227.182456
100.0,100,227.215992
100.0,100,227.250424
100.0,100,227.284
100.0,100,227.318125
100.0,100,227.351106
100.0,100,227.38471
98.0,100,227.417289
100.0,100,227.450485
100.0,100,227.484466
100.0,100,227.51826
100.0,100,227.550476
100.0,100,227.583175
100.0,100,227.615728
100.0,100,227.648846
100.0,100,227.681317
100.0,100,227.715936
100.0,100,227.749091
100.0,100,227.782528
100.0,100,227.815518
100.0,100,227.848146
98.0,100,227.882677
100.0,100,227.915634
98.0,100,227.949954
100.0,100,227.982963
100.0,100,228.017134
98.0,100,228.051461
100.0,100,228.085067
100.0,100,228.118637
98.0,100,228.151576
100.0,100,228.185523
96.0,100,228.219343
100.0,100,228.253226
100.0,100,228.288179
100.0,100,228.323449
100.0,100,228.356163
100.0,100,228.390074
100.0,100,228.422542
100.0,100,228.455627
100.0,100,228.488962
100.0,100,228.52395
98.0,100,228.557183
100.0,100,228.591198
100.0,100,228.623469
100.0,100,228.657579
100.0,100,228.690382
100.0,100,228.723732
100.0,100,228.757341
100.0,100,228.789991
100.0,100,228.823698
100.0,100,230.205177
100.0,100,230.237008
100.0,100,230.268374
100.0,100,230.300717
100.0,100,230.333993
100.0,100,230.367621
100.0,100,230.398181
100.0,100,230.428962
100.0,100,230.461202
100.0,100,230.494434
100.0,100,230.749028
100.0,100,230.998617
100.0,100,231.276178
100.0,100,231.522313
100.0,100,231.771834
100.0,100,232.018846
100.0,100,232.263864
100.0,100,232.509901
100.0,100,232.756814
100.0,100,233.004054
100.0,100,233.038508
100.0,100,233.070659
100.0,100,233.102525
100.0,100,233.134426
100.0,100,233.168122
100.0,100,233.200883
