#{"t_start": 1726419841.7342029, "env_id": "RMSA_ENV-v0"}
r,l,t
994,1000,27396.574473
996,1000,27397.816323
992,1000,27399.065917
992,1000,27400.313121
976,1000,27401.554218
994,1000,27402.800524
992,1000,27404.032228
998,1000,27405.279323
994,1000,27406.516285
996,1000,27407.766117
996,1000,27409.012174
998,1000,27410.256906
996,1000,27411.506839
990,1000,27412.743062
988,1000,27413.97914
998,1000,27415.228358
996,1000,27416.478209
994,1000,27417.725832
994,1000,27418.966761
994,1000,27420.2121
988,1000,27421.443666
988,1000,27422.675699
990,1000,27423.904637
1000,1000,27425.144132
998,1000,27426.371756
998,1000,27427.60922
994,1000,27428.838321
990,1000,27430.085829
990,1000,27431.319254
992,1000,27432.561028
992,1000,27433.789136
996,1000,27435.043962
984,1000,27436.284217
990,1000,27437.518517
992,1000,27438.771879
992,1000,27440.024004
994,1000,27441.251275
990,1000,27442.495184
996,1000,27443.744002
990,1000,27444.978554
988,1000,27446.212584
978,1000,27447.443103
990,1000,27448.689845
990,1000,27449.931163
998,1000,27451.176866
994,1000,27452.421344
994,1000,27453.660176
994,1000,27454.905346
998,1000,27456.154722
998,1000,27457.395775
996,1000,27458.646689
1000,1000,27459.88964
996,1000,27461.128827
996,1000,27462.36794
990,1000,27463.606724
988,1000,27464.867256
994,1000,27466.111164
982,1000,27467.356668
994,1000,27468.603696
994,1000,27469.867483
990,1000,27471.131801
996,1000,27472.39648
998,1000,27473.681371
998,1000,27474.989239
998,1000,27476.271698
994,1000,27477.563789
990,1000,27478.801273
994,1000,27480.047779
996,1000,27481.349951
996,1000,27482.688501
998,1000,27483.958718
998,1000,27485.218179
994,1000,27486.506943
992,1000,27487.821809
990,1000,27489.085462
1000,1000,27490.382067
992,1000,27491.722965
994,1000,27493.03416
994,1000,27494.356506
998,1000,27495.732541
996,1000,27496.99703
992,1000,27498.240609
992,1000,27499.542643
994,1000,27500.802838
994,1000,27502.059195
982,1000,27503.302944
990,1000,27504.542493
992,1000,27505.791671
990,1000,27507.048587
984,1000,27508.290501
988,1000,27509.534108
994,1000,27510.791526
1000,1000,27512.050513
998,1000,27513.310544
998,1000,27514.575154
990,1000,27515.820552
980,1000,27517.069173
988,1000,27518.315947
984,1000,27519.556924
988,1000,27520.8511
998,1000,27522.203986
980,1000,27523.455778
994,1000,27524.713794
996,1000,27525.976167
996,1000,27527.22535
998,1000,27528.469479
980,1000,27529.714366
1000,1000,27530.971792
996,1000,27532.237961
994,1000,27533.540426
990,1000,27534.860969
994,1000,27536.161203
994,1000,27537.425772
992,1000,27538.684024
992,1000,27539.963342
996,1000,27541.218661
992,1000,27542.479815
994,1000,27543.746039
998,1000,27545.015999
1000,1000,27546.398924
990,1000,27547.709953
1000,1000,27548.992857
992,1000,27550.283481
996,1000,27551.561206
992,1000,27552.825463
998,1000,27554.10926
996,1000,27555.438114
986,1000,27556.693137
992,1000,27557.956636
994,1000,27559.209472
994,1000,27560.457818
996,1000,27561.696101
998,1000,27562.940323
994,1000,27564.178666
998,1000,27565.432726
992,1000,27566.720317
992,1000,27568.050879
994,1000,27569.325683
984,1000,27570.563363
994,1000,27571.80691
996,1000,27573.042258
990,1000,27574.279112
996,1000,27575.517216
994,1000,27576.767232
996,1000,27577.997495
992,1000,27579.259482
996,1000,27580.517169
996,1000,27581.748899
986,1000,27582.976859
988,1000,27584.210074
990,1000,27585.450903
996,1000,27586.721616
988,1000,27587.972181
992,1000,27589.220403
982,1000,27590.47407
992,1000,27591.726967
996,1000,27592.955897
994,1000,27594.201532
992,1000,27595.496272
994,1000,27596.79181
988,1000,27598.053901
988,1000,27599.327596
986,1000,27600.584861
996,1000,27601.832746
982,1000,27603.087971
996,1000,27604.356469
1000,1000,27605.616511
992,1000,27606.981072
992,1000,27608.273841
994,1000,27609.567205
992,1000,27610.841884
992,1000,27612.109346
996,1000,27613.381674
990,1000,27614.69728
998,1000,27615.977921
1000,1000,27617.328217
996,1000,27618.594978
996,1000,27619.867428
986,1000,27621.122596
994,1000,27622.412752
994,1000,27623.691095
996,1000,27624.957427
992,1000,27626.240858
996,1000,27627.515569
996,1000,27628.786586
992,1000,27630.05473
996,1000,27631.319778
988,1000,27632.587957
984,1000,27633.827189
996,1000,27635.061932
994,1000,27636.296368
988,1000,27637.534425
992,1000,27638.770826
992,1000,27639.998055
992,1000,27641.232071
1000,1000,27642.472214
984,1000,27643.699883
990,1000,27644.934995
996,1000,27646.156172
988,1000,27647.382179
994,1000,27648.614803
998,1000,27649.84795
990,1000,27651.087705
992,1000,27652.322234
996,1000,27653.568071
986,1000,27654.802533
994,1000,27656.038359
1000,1000,27657.27018
998,1000,27658.513858
994,1000,27659.744513
998,1000,27660.993712
996,1000,27662.242026
998,1000,27663.481528
994,1000,27664.718059
986,1000,27665.962561
992,1000,27667.194565
978,1000,27668.417999
982,1000,27669.660331
1000,1000,27670.903755
994,1000,27672.136037
992,1000,27673.419315
982,1000,27674.709157
998,1000,27676.008139
986,1000,27677.298718
994,1000,27678.579783
994,1000,27679.877471
1000,1000,27681.120402
996,1000,27682.429792
996,1000,27683.720022
998,1000,27684.997225
994,1000,27686.271314
994,1000,27687.562747
994,1000,27688.855482
992,1000,27690.130681
990,1000,27691.399645
1000,1000,27692.673711
1000,1000,27693.949683
1000,1000,27695.248591
986,1000,27696.501159
996,1000,27697.753601
990,1000,27699.032227
1000,1000,27700.295971
994,1000,27701.567041
996,1000,27702.863809
988,1000,27704.175092
990,1000,27705.502068
994,1000,27706.779381
992,1000,27708.078836
984,1000,27709.384342
994,1000,27710.705338
1000,1000,27712.01363
994,1000,27713.260057
998,1000,27714.496069
994,1000,27715.734566
992,1000,27716.978126
996,1000,27718.219949
988,1000,27719.458853
994,1000,27720.700178
996,1000,27721.958786
1000,1000,27723.207162
996,1000,27724.444918
1000,1000,27725.687872
984,1000,27726.913469
996,1000,27728.160259
996,1000,27729.399846
992,1000,27730.670336
996,1000,27731.968879
1000,1000,27733.232827
1000,1000,27734.544524
1000,1000,27735.815123
990,1000,27737.067798
992,1000,27738.319796
1000,1000,27739.557864
998,1000,27740.807648
986,1000,27742.051994
1000,1000,27743.30306
996,1000,27744.539771
1000,1000,27745.780689
988,1000,27747.036357
1000,1000,27748.408308
998,1000,27749.66123
990,1000,27750.941361
996,1000,27752.190198
986,1000,27753.449873
996,1000,27754.711864
986,1000,27755.982339
1000,1000,27757.230658
994,1000,27758.45285
998,1000,27759.752879
1000,1000,27761.073915
998,1000,27762.340156
990,1000,27763.583653
998,1000,27764.865818
1000,1000,27766.128451
996,1000,27767.370213
992,1000,27768.62781
1000,1000,27769.898991
992,1000,27771.206835
988,1000,27772.482588
986,1000,27773.748371
992,1000,27775.053061
1000,1000,27776.302807
988,1000,27777.530729
1000,1000,27778.763044
998,1000,27780.00199
988,1000,27781.246066
996,1000,27782.495786
994,1000,27783.763062
982,1000,27785.007349
998,1000,27786.254613
1000,1000,27787.493783
976,1000,27788.734212
998,1000,27790.070963
988,1000,27791.306625
992,1000,27792.546422
996,1000,27793.772336
992,1000,27795.018961
992,1000,27796.289452
994,1000,27797.52849
1000,1000,27798.757084
988,1000,27800.041855
998,1000,27801.281393
994,1000,27802.546345
998,1000,27803.873041
994,1000,27805.221837
992,1000,27806.477808
992,1000,27807.730847
998,1000,27808.973222
996,1000,27810.229844
990,1000,27811.507069
998,1000,27812.811252
992,1000,27814.046378
998,1000,27815.293504
998,1000,27816.582002
988,1000,27817.834911
1000,1000,27819.109777
998,1000,27820.383184
990,1000,27821.628631
1000,1000,27822.88628
996,1000,27824.15624
1000,1000,27825.412345
990,1000,27826.706889
998,1000,27827.963393
980,1000,27829.246678
992,1000,27830.514232
990,1000,27831.806962
996,1000,27833.057651
994,1000,27834.371332
1000,1000,27835.627661
988,1000,27836.924049
1000,1000,27838.201846
996,1000,27839.46764
996,1000,27840.737964
994,1000,27841.988395
994,1000,27843.238915
992,1000,27844.505116
984,1000,27845.796767
996,1000,27847.083979
992,1000,27848.355395
994,1000,27849.668708
994,1000,27850.948186
1000,1000,27852.205912
994,1000,27853.47712
996,1000,27854.778738
1000,1000,27856.085182
996,1000,27857.399984
1000,1000,27858.67122
994,1000,27859.968823
998,1000,27861.277364
996,1000,27862.570371
1000,1000,27863.93181
994,1000,27865.287898
990,1000,27866.597548
988,1000,27867.909953
984,1000,27869.174066
992,1000,27870.441846
992,1000,27871.742596
992,1000,27873.019165
992,1000,27874.307298
988,1000,27875.65968
996,1000,27876.901751
998,1000,27878.149956
1000,1000,27879.392213
996,1000,27880.639609
994,1000,27881.881718
986,1000,27883.116791
990,1000,27884.356428
996,1000,27885.589689
986,1000,27886.834924
986,1000,27888.208538
992,1000,27889.475279
998,1000,27890.732021
986,1000,27891.979703
984,1000,27893.220534
978,1000,27894.452564
992,1000,27895.690535
998,1000,27896.925959
990,1000,27898.141377
994,1000,27899.386896
998,1000,27900.623372
996,1000,27901.86108
990,1000,27903.09076
1000,1000,27904.325468
1000,1000,27905.579066
990,1000,27906.82321
990,1000,27908.055028
998,1000,27909.344646
990,1000,27910.580242
998,1000,27911.828829
992,1000,27913.086991
994,1000,27914.34025
992,1000,27915.619368
998,1000,27916.946484
994,1000,27918.280945
980,1000,27919.557117
982,1000,27920.850555
994,1000,27922.096505
996,1000,27923.347
992,1000,27924.605812
994,1000,27925.850241
996,1000,27927.082746
990,1000,27928.326097
992,1000,27929.610236
998,1000,27930.848709
990,1000,27932.22095
990,1000,27933.53921
998,1000,27934.860276
998,1000,27936.148251
994,1000,27937.404181
996,1000,27938.683313
998,1000,27939.965313
994,1000,27941.21847
988,1000,27942.505612
994,1000,27943.762795
998,1000,27945.052715
994,1000,27946.321008
986,1000,27947.613185
992,1000,27948.906752
978,1000,27950.17095
994,1000,27951.456508
994,1000,27952.699229
984,1000,27953.960554
996,1000,27955.193174
996,1000,27956.446702
994,1000,27957.760756
998,1000,27959.034704
992,1000,27960.274404
994,1000,27961.549913
988,1000,27962.815221
998,1000,27964.101185
990,1000,27965.363182
986,1000,27966.600923
996,1000,27967.925137
990,1000,27969.295917
994,1000,27970.634729
992,1000,27971.886404
986,1000,27973.173293
988,1000,27974.446545
992,1000,27975.751692
996,1000,27977.014934
998,1000,27978.261314
972,1000,27979.52654
998,1000,27980.801545
998,1000,27982.064764
984,1000,27983.328164
1000,1000,27984.622492
986,1000,27985.895603
1000,1000,27987.184178
970,1000,27988.46303
998,1000,27989.853611
996,1000,27991.125298
1000,1000,27992.413726
996,1000,27993.677396
994,1000,27994.93533
988,1000,27996.236718
978,1000,27997.49676
984,1000,27998.77282
996,1000,28000.051031
998,1000,28001.306152
994,1000,28002.555076
994,1000,28003.857063
988,1000,28005.124419
998,1000,28006.373751
994,1000,28007.633144
992,1000,28008.906714
998,1000,28010.213324
992,1000,28011.507276
996,1000,28012.795443
992,1000,28014.074334
994,1000,28015.319364
996,1000,28016.572772
996,1000,28017.88559
996,1000,28019.163244
992,1000,28020.40556
994,1000,28021.676225
996,1000,28022.937883
976,1000,28024.227132
998,1000,28025.480709
998,1000,28026.764683
996,1000,28028.02415
986,1000,28029.317312
994,1000,28030.657671
998,1000,28031.923986
988,1000,28033.201607
998,1000,28034.468431
986,1000,28035.735008
988,1000,28037.015351
1000,1000,28038.342951
988,1000,28039.626553
996,1000,28040.876656
996,1000,28042.181128
1000,1000,28043.460746
992,1000,28044.727321
988,1000,28045.984586
998,1000,28047.241613
992,1000,28048.58621
994,1000,28049.828912
996,1000,28051.073757
998,1000,28052.312525
992,1000,28053.559505
998,1000,28054.809827
990,1000,28056.06761
996,1000,28057.306609
996,1000,28058.560396
998,1000,28059.801671
994,1000,28061.045611
994,1000,28062.282822
992,1000,28063.582705
994,1000,28064.828943
998,1000,28066.130324
986,1000,28067.392593
986,1000,28068.637305
996,1000,28069.874774
994,1000,28071.11414
994,1000,28072.446426
998,1000,28073.771595
988,1000,28075.025833
988,1000,28076.271224
1000,1000,28077.533165
998,1000,28078.80358
994,1000,28080.111699
988,1000,28081.359615
988,1000,28082.609056
1000,1000,28083.86305
974,1000,28085.106258
998,1000,28086.35175
996,1000,28087.58186
986,1000,28088.837893
996,1000,28090.07802
998,1000,28091.334847
992,1000,28092.575777
1000,1000,28093.797255
994,1000,28095.04437
998,1000,28096.295109
990,1000,28097.531957
998,1000,28098.776149
996,1000,28100.011622
1000,1000,28101.320179
994,1000,28102.645
996,1000,28103.913423
996,1000,28105.204349
992,1000,28106.499299
998,1000,28107.803028
998,1000,28109.133814
988,1000,28110.42471
994,1000,28111.706066
996,1000,28112.996945
1000,1000,28114.294274
988,1000,28115.556886
996,1000,28116.812967
998,1000,28118.057759
988,1000,28119.300734
1000,1000,28120.570673
994,1000,28121.844824
996,1000,28123.127549
982,1000,28124.385959
994,1000,28125.664339
996,1000,28126.931303
990,1000,28128.193254
998,1000,28129.550781
998,1000,28130.79346
996,1000,28132.035219
992,1000,28133.287656
998,1000,28134.572767
996,1000,28135.847384
990,1000,28137.107931
996,1000,28138.354004
996,1000,28139.592809
990,1000,28140.824447
982,1000,28142.086515
996,1000,28143.373349
994,1000,28144.667923
994,1000,28145.939708
998,1000,28147.254919
994,1000,28148.506719
988,1000,28149.781952
994,1000,28151.080837
996,1000,28152.349024
992,1000,28153.628103
996,1000,28154.903502
996,1000,28156.191942
1000,1000,28157.446679
992,1000,28158.751176
994,1000,28160.026186
996,1000,28161.282828
994,1000,28162.536535
996,1000,28163.805719
998,1000,28165.103101
998,1000,28166.372655
982,1000,28167.637685
1000,1000,28168.916184
996,1000,28170.230153
1000,1000,28171.483446
1000,1000,28172.765783
996,1000,28174.029876
1000,1000,28175.293079
994,1000,28176.536044
1000,1000,28177.785914
998,1000,28179.042391
994,1000,28180.329541
992,1000,28181.573567
992,1000,28182.928929
992,1000,28184.172736
992,1000,28185.428568
992,1000,28186.687625
990,1000,28187.93279
996,1000,28189.171396
1000,1000,28190.420544
998,1000,28191.65717
984,1000,28192.90916
998,1000,28194.150667
998,1000,28195.39998
998,1000,28196.64507
990,1000,28197.918031
992,1000,28199.159885
992,1000,28200.387209
996,1000,28201.651768
998,1000,28202.912242
994,1000,28204.14993
996,1000,28205.398508
990,1000,28206.634296
998,1000,28207.887827
988,1000,28209.111335
992,1000,28210.346128
990,1000,28211.588083
998,1000,28212.823181
996,1000,28214.134982
992,1000,28215.383805
994,1000,28216.626166
990,1000,28217.871982
1000,1000,28219.112488
1000,1000,28220.369532
998,1000,28221.616903
990,1000,28222.849188
998,1000,28224.151528
994,1000,28225.421012
990,1000,28226.651844
996,1000,28227.884255
998,1000,28229.130768
1000,1000,28230.358771
1000,1000,28231.589335
986,1000,28232.837628
1000,1000,28234.081203
998,1000,28235.315256
988,1000,28236.552513
998,1000,28237.799564
990,1000,28239.050624
1000,1000,28240.29434
992,1000,28241.527529
990,1000,28242.751946
982,1000,28243.987297
984,1000,28245.211102
990,1000,28246.44105
998,1000,28247.692205
992,1000,28248.924297
996,1000,28250.156504
998,1000,28251.382694
998,1000,28252.627341
982,1000,28253.862759
996,1000,28255.093114
1000,1000,28256.342047
998,1000,28257.589543
990,1000,28258.820249
998,1000,28260.032788
988,1000,28261.265169
988,1000,28262.508344
996,1000,28263.76028
1000,1000,28264.988657
998,1000,28266.225411
996,1000,28267.4581
1000,1000,28268.680196
1000,1000,28269.910429
992,1000,28271.158072
988,1000,28272.380882
998,1000,28273.614406
996,1000,28274.830976
994,1000,28276.063541
982,1000,28277.294314
992,1000,28278.523271
994,1000,28279.762581
1000,1000,28280.984593
990,1000,28282.227962
988,1000,28283.455632
988,1000,28284.683009
988,1000,28285.910969
994,1000,28287.153545
986,1000,28288.388114
980,1000,28289.627986
992,1000,28290.865811
